LEN,LEX,SEN,SEX,PSM,SLV,CLS,NOP,RMR,TCS
False,False,False,False,0,0,21390.0,21390.0,4.0,Mon Aug 22 16:00:11 2022
False,False,False,False,0,0,21041.5,21041.5,4.0,Mon Aug 22 20:00:08 2022
False,False,False,False,0,0,21383.5,21383.5,4.0,Tue Aug 23 00:00:08 2022
False,False,False,False,0,0,21225.5,21225.5,4.0,Tue Aug 23 04:00:11 2022
False,False,False,False,0,0,21297.5,21297.5,4.0,Tue Aug 23 08:00:17 2022
False,False,False,False,0,0,21441.5,21441.5,4.0,Tue Aug 23 12:00:12 2022
False,False,False,False,0,0,21462.0,21462.0,4.0,Tue Aug 23 16:00:11 2022
False,False,False,False,0,0,21506.0,21506.0,4.0,Tue Aug 23 20:00:08 2022
False,False,False,False,0,0,21512.5,21512.5,4.0,Wed Aug 24 00:00:13 2022
False,False,False,False,0,0,21250.5,21250.5,4.0,Wed Aug 24 04:00:13 2022
False,False,False,False,0,0,21299.0,21299.0,4.0,Wed Aug 24 08:00:12 2022
False,False,False,False,0,0,21434.5,21434.5,4.0,Wed Aug 24 12:00:12 2022
False,False,False,False,0,0,21607.0,21607.0,4.0,Wed Aug 24 16:00:13 2022
True,False,False,True,1.35423867460751,21098.006585,21695.5,21695.5,4.0,Wed Aug 24 20:00:11 2022
False,False,False,False,0,0,21353.5,21353.5,4.0,Thu Aug 25 00:00:11 2022
False,False,False,False,0,0,21453.5,21453.5,4.0,Thu Aug 25 04:00:11 2022
False,False,False,False,0,0,21727.0,21727.0,4.0,Thu Aug 25 08:00:11 2022
False,False,False,False,0,0,21716.0,21716.0,4.0,Thu Aug 25 12:00:09 2022
False,False,False,False,0,0,21556.0,21556.0,4.0,Thu Aug 25 16:00:07 2022
False,False,False,False,0,0,21592.5,21592.5,4.0,Thu Aug 25 20:00:06 2022
False,False,False,False,0,0,21552.5,21552.5,4.0,Fri Aug 26 00:00:07 2022
False,False,False,False,0,0,21546.0,21546.0,4.0,Fri Aug 26 04:00:07 2022
False,False,False,False,0,0,21443.0,21443.0,4.0,Fri Aug 26 08:00:06 2022
False,False,False,False,0,0,21182.0,21182.0,4.0,Fri Aug 26 12:00:06 2022
False,False,False,False,0,0,20766.0,20766.0,4.0,Fri Aug 26 16:00:06 2022
False,False,False,False,0,0,20630.0,20630.0,4.0,Fri Aug 26 20:00:06 2022
False,True,True,False,0.490984649399996,21993.994575,20227.5,20227.5,4.0,Sat Aug 27 00:00:08 2022
False,False,False,False,0,0,20194.5,20194.5,4.0,Sat Aug 27 04:00:06 2022
False,False,False,False,0,0,20253.0,20253.0,4.0,Sat Aug 27 08:00:06 2022
False,False,False,False,0,0,20197.5,20197.5,4.0,Sat Aug 27 12:00:06 2022
False,False,False,False,0,0,19969.5,19969.5,4.0,Sat Aug 27 16:00:07 2022
False,False,False,False,0,0,20011.5,20011.5,4.0,Sat Aug 27 20:00:13 2022
False,False,False,False,0,0,20026.5,20026.5,4.0,Sun Aug 28 00:00:06 2022
False,False,False,False,0,0,19979.0,19979.0,4.0,Sun Aug 28 04:00:09 2022
False,False,False,False,0,0,20041.5,20041.5,4.0,Sun Aug 28 08:00:07 2022
False,False,False,False,0,0,20018.5,20018.5,4.0,Sun Aug 28 12:00:07 2022
False,False,False,False,0,0,20012.0,20012.0,4.0,Sun Aug 28 16:00:06 2022
False,False,False,False,0,0,19956.5,19956.5,4.0,Sun Aug 28 20:00:06 2022
False,True,True,False,1.07831468784156,20278.844565,19550.5,19550.5,4.0,Mon Aug 29 00:00:11 2022
False,False,False,False,0,0,19859.0,19859.0,4.0,Mon Aug 29 04:00:07 2022
False,False,False,False,0,0,19885.0,19885.0,4.0,Mon Aug 29 08:00:22 2022
False,False,False,False,0,0,19810.5,19810.5,4.0,Mon Aug 29 12:00:07 2022
False,False,False,False,0,0,20246.0,20246.0,4.0,Mon Aug 29 16:00:06 2022
False,False,False,False,0,0,20089.5,20089.5,4.0,Mon Aug 29 20:00:06 2022
False,False,False,False,0,0,20276.5,20276.5,4.0,Tue Aug 30 00:00:06 2022
False,False,False,False,0,0,20260.0,20260.0,4.0,Tue Aug 30 04:00:06 2022
False,False,False,False,0,0,20424.5,20424.5,4.0,Tue Aug 30 08:00:06 2022
False,False,False,False,0,0,20395.5,20395.5,4.0,Tue Aug 30 12:00:06 2022
False,False,False,False,0,0,19746.0,19746.0,4.0,Tue Aug 30 16:00:06 2022
False,False,False,False,0,0,19942.5,19942.5,4.0,Tue Aug 30 20:00:09 2022
False,False,False,False,0,0,19802.5,19802.5,4.0,Wed Aug 31 00:00:10 2022
False,False,False,False,0,0,20392.5,20392.5,4.0,Wed Aug 31 04:00:06 2022
False,False,False,False,0,0,20243.0,20243.0,4.0,Wed Aug 31 08:00:08 2022
False,False,False,False,0,0,20304.0,20304.0,4.0,Wed Aug 31 12:00:07 2022
False,False,False,False,0,0,20134.5,20134.5,4.0,Wed Aug 31 16:00:07 2022
False,False,False,False,0,0,20215.0,20215.0,4.0,Wed Aug 31 20:00:07 2022
False,False,False,False,0,0,20041.0,20041.0,4.0,Thu Sep  1 00:00:07 2022
False,False,False,False,0,0,20010.5,20010.5,4.0,Thu Sep  1 04:00:07 2022
False,False,False,False,0,0,19879.0,19879.0,4.0,Thu Sep  1 08:00:06 2022
False,False,False,False,0,0,20070.5,20070.5,4.0,Thu Sep  1 12:00:07 2022
False,False,False,False,0,0,19770.0,19770.0,4.0,Thu Sep  1 16:00:06 2022
False,False,False,False,0,0,19865.5,19865.5,4.0,Thu Sep  1 20:00:07 2022
False,False,False,False,0,0,20123.0,20123.0,4.0,Fri Sep  2 00:00:06 2022
False,False,False,False,0,0,20153.5,20153.5,4.0,Fri Sep  2 04:00:06 2022
False,False,False,False,0,0,20100.5,20100.5,4.0,Fri Sep  2 08:00:07 2022
False,False,False,False,0,0,20077.0,20077.0,4.0,Fri Sep  2 12:00:08 2022
False,False,False,False,0,0,20349.5,20349.5,4.0,Fri Sep  2 16:00:07 2022
False,False,False,False,0,0,19904.5,19904.5,4.0,Fri Sep  2 20:00:31 2022
False,False,False,False,0,0,19941.5,19941.5,4.0,Sat Sep  3 00:00:06 2022
False,False,False,False,0,0,19890.5,19890.5,4.0,Sat Sep  3 04:00:06 2022
False,False,False,False,0,0,19811.5,19811.5,4.0,Sat Sep  3 08:00:06 2022
False,False,False,False,0,0,19791.5,19791.5,4.0,Sat Sep  3 12:00:35 2022
False,False,False,False,0,0,19754.5,19754.5,4.0,Sat Sep  3 16:00:06 2022
False,False,False,False,0,0,19703.0,19703.0,4.0,Sat Sep  3 20:00:06 2022
False,False,False,False,0,0,19821.0,19821.0,4.0,Sun Sep  4 00:00:07 2022
False,False,False,False,0,0,19757.0,19757.0,4.0,Sun Sep  4 04:00:07 2022
False,False,False,False,0,0,19622.0,19622.0,4.0,Sun Sep  4 08:00:14 2022
False,False,False,False,0,0,19837.0,19837.0,4.0,Sun Sep  4 12:00:08 2022
False,False,False,False,0,0,19784.0,19784.0,4.0,Sun Sep  4 16:00:07 2022
False,False,False,False,0,0,19874.0,19874.0,4.0,Sun Sep  4 20:00:06 2022
False,False,False,False,0,0,19995.5,19995.5,4.0,Mon Sep  5 00:00:08 2022
False,False,False,False,0,0,19879.5,19879.5,4.0,Mon Sep  5 04:00:07 2022
False,False,False,False,0,0,19741.0,19741.0,4.0,Mon Sep  5 08:00:19 2022
False,False,False,False,0,0,19687.5,19687.5,4.0,Mon Sep  5 12:00:06 2022
False,False,False,False,0,0,19843.5,19843.5,4.0,Mon Sep  5 16:00:06 2022
False,False,False,False,0,0,19701.5,19701.5,4.0,Mon Sep  5 20:00:06 2022
False,False,False,False,0,0,19784.5,19784.5,4.0,Tue Sep  6 00:00:06 2022
False,False,False,False,0,0,19774.5,19774.5,4.0,Tue Sep  6 04:00:05 2022
False,False,False,False,0,0,19899.0,19899.0,4.0,Tue Sep  6 08:00:06 2022
False,False,False,False,0,0,19909.0,19909.0,4.0,Tue Sep  6 12:00:07 2022
False,False,False,False,0,0,19813.0,19813.0,4.0,Tue Sep  6 16:00:06 2022
False,True,True,False,0.597902845756558,20137.326755,18813.5,18813.5,4.0,Tue Sep  6 20:00:07 2022
False,False,False,False,0,0,18775.5,18775.5,4.0,Wed Sep  7 00:00:08 2022
False,False,False,False,0,0,18735.0,18735.0,4.0,Wed Sep  7 04:00:06 2022
False,False,False,False,0,0,18795.5,18795.5,4.0,Wed Sep  7 08:00:06 2022
False,False,False,False,0,0,18725.0,18725.0,4.0,Wed Sep  7 12:00:07 2022
False,False,False,False,0,0,18860.5,18860.5,4.0,Wed Sep  7 16:00:07 2022
False,False,False,False,0,0,18985.0,18985.0,4.0,Wed Sep  7 20:00:07 2022
False,False,False,False,0,0,19286.0,19286.0,4.0,Thu Sep  8 00:00:06 2022
False,False,False,False,0,0,19210.5,19210.5,4.0,Thu Sep  8 04:00:06 2022
False,False,False,False,0,0,19160.0,19160.0,4.0,Thu Sep  8 08:00:07 2022
False,False,False,False,0,0,19298.0,19298.0,4.0,Thu Sep  8 12:00:07 2022
False,False,False,False,0,0,19238.0,19238.0,4.0,Thu Sep  8 16:00:06 2022
False,False,False,False,0,0,19340.0,19340.0,4.0,Thu Sep  8 20:00:06 2022
False,False,False,False,0,0,19308.0,19308.0,4.0,Fri Sep  9 00:00:06 2022
False,False,False,False,0,0,19938.0,19938.0,4.0,Fri Sep  9 04:00:06 2022
True,False,False,True,0.501367711385819,19124.559555,20626.5,20626.5,4.0,Fri Sep  9 08:00:07 2022
True,False,False,True,0.429708279729411,19174.665385,20935.5,20935.5,4.0,Fri Sep  9 12:00:06 2022
False,False,False,False,0,0,21260.0,21260.0,4.0,Fri Sep  9 16:00:07 2022
False,False,False,False,0,0,21283.5,21283.5,4.0,Fri Sep  9 20:00:06 2022
False,False,False,False,0,0,21361.5,21361.5,4.0,Sat Sep 10 00:00:06 2022
False,False,False,False,0,0,21301.0,21301.0,4.0,Sat Sep 10 04:00:06 2022
False,False,False,False,0,0,21272.0,21272.0,4.0,Sat Sep 10 08:00:32 2022
False,False,False,False,0,0,21283.0,21283.0,4.0,Sat Sep 10 12:00:06 2022
False,False,False,False,0,0,21221.5,21221.5,4.0,Sat Sep 10 16:00:07 2022
False,False,False,False,0,0,21574.5,21574.5,4.0,Sat Sep 10 20:00:07 2022
False,False,False,False,0,0,21641.0,21641.0,4.0,Sun Sep 11 00:00:06 2022
False,False,False,False,0,0,21540.0,21540.0,4.0,Sun Sep 11 04:00:06 2022
False,False,False,False,0,0,21605.0,21605.0,4.0,Sun Sep 11 08:00:31 2022
False,False,False,False,0,0,21604.0,21604.0,4.0,Sun Sep 11 12:00:07 2022
False,False,False,False,0,0,21637.0,21637.0,4.0,Sun Sep 11 16:00:07 2022
False,False,False,False,0,0,21619.0,21619.0,4.0,Sun Sep 11 20:00:06 2022
False,False,False,False,0,0,21827.5,21827.5,4.0,Mon Sep 12 00:00:06 2022
False,False,False,False,0,0,21652.0,21652.0,4.0,Mon Sep 12 04:00:06 2022
False,False,False,False,0,0,22191.0,22191.0,4.0,Mon Sep 12 08:00:06 2022
False,False,False,False,0,0,22301.0,22301.0,4.0,Mon Sep 12 12:00:09 2022
False,False,False,False,0,0,22105.5,22105.5,4.0,Mon Sep 12 16:00:06 2022
False,False,False,False,0,0,22420.0,22420.0,4.0,Mon Sep 12 20:00:07 2022
False,False,False,False,0,0,22393.5,22393.5,4.0,Tue Sep 13 00:00:07 2022
False,False,False,False,0,0,22230.5,22230.5,4.0,Tue Sep 13 04:00:06 2022
False,False,False,False,0,0,22268.5,22268.5,4.0,Tue Sep 13 08:00:08 2022
False,False,False,False,0,0,22529.5,22529.5,4.0,Tue Sep 13 12:00:07 2022
False,False,False,False,0,0,20822.5,20822.5,4.0,Tue Sep 13 16:00:06 2022
False,True,True,False,0.344998489338479,22905.288815,20275.5,20275.5,4.0,Tue Sep 13 20:00:06 2022
False,False,False,False,0,0,20157.0,20157.0,4.0,Wed Sep 14 00:00:06 2022
